ExperimentID,Fold,Topics,UMass,CV,UCI,NPMI,AbsUMass,AbsCV,AbsUCI,AbsNPMI,NAC_UMass,NAC_CV,NAC_UCI,NAC_NPMI
F3_K039,3,39,-3.4590474700127403,0.4547428557358,-4.367486058553174,-0.0935918449907037,3.4590474700127403,0.4547428557358,4.367486058553174,0.0935918449907037,0.6112728621163199,0.8293876023226038,0.7009710754753055,0.5614606089338287
F3_K040,3,40,-4.158389283852934,0.4490925548235059,-4.850746224837841,-0.1089511761822026,4.158389283852934,0.4490925548235059,4.850746224837841,0.1089511761822026,0.734858524310814,0.8190822408046837,0.7785331773236984,0.6536017505520102
F3_K041,3,41,-3.7884577625460514,0.4475355046746314,-4.62286818833776,-0.103910717129752,3.7884577625460514,0.4475355046746314,4.62286818833776,0.103910717129752,0.6694852960516858,0.8162423983016464,0.7419592970225032,0.6233638680829122
F3_K042,3,42,-4.041075895517401,0.4452745258609042,-4.824777373504415,-0.1147533566336186,4.041075895517401,0.4452745258609042,4.824777373504415,0.1147533566336186,0.7141272417036515,0.812118688003471,0.7743652387420971,0.6884092251746076
F3_K043,3,43,-4.3319182819588855,0.4365497432753393,-5.152816867927148,-0.1293950030800108,4.3319182819588855,0.4365497432753393,5.152816867927148,0.1293950030800108,0.7655240668487462,0.7962059003298327,0.827014793685394,0.7762449519989024
F3_K044,3,44,-3.406963334407276,0.4875090771223574,-4.564623324873116,-0.1006072565118072,3.406963334407276,0.4875090771223574,4.564623324873116,0.1006072565118072,0.6020687043479128,0.889148624294013,0.7326111356233919,0.6035462973284897
F3_K045,3,45,-3.882939389089279,0.4511834624376751,-4.86253361732403,-0.1122682163433543,3.882939389089279,0.4511834624376751,4.86253361732403,0.1122682163433543,0.6861818157656149,0.8228957649335847,0.7804250256495591,0.6735007854403937
F3_K046,3,46,-3.681997527266435,0.4569900170477927,-4.466657516070805,-0.0985504326551597,3.681997527266435,0.4569900170477927,4.466657516070805,0.0985504326551597,0.6506719512551462,0.8334861114230273,0.7168878574181918,0.5912073422075853
F3_K047,3,47,-3.933703123942074,0.4565195078120495,-4.818114603078697,-0.1125916865229024,3.933703123942074,0.4565195078120495,4.818114603078697,0.1125916865229024,0.6951526361328381,0.8326279681405511,0.7732958800107018,0.6754412938682279
F3_K048,3,48,-4.088615487403122,0.4389762525216216,-5.116346529305203,-0.1259546819881217,4.088615487403122,0.4389762525216216,5.116346529305203,0.1259546819881217,0.7225283008529553,0.8006315150710063,0.8211613914892477,0.7556063506830313
F3_K049,3,49,-4.501769615424128,0.4470364227796783,-5.023515284263318,-0.1226045411001741,4.501769615424128,0.4470364227796783,5.023515284263318,0.1226045411001741,0.795539703130601,0.8153321424702535,0.8062621984975984,0.7355087434273135
F3_K050,3,50,-3.924727999041881,0.4484388131955644,-4.887261232021762,-0.1190876638197593,3.924727999041881,0.4484388131955644,4.887261232021762,0.1190876638197593,0.6935665780248895,0.8178899071715152,0.7843937487172981,0.7144108789755188
F3_K051,3,51,-3.9269084115836583,0.448439422755133,-4.735068837978137,-0.1099381692692446,3.9269084115836583,0.448439422755133,4.735068837978137,0.1099381692692446,0.6939518942214903,0.8178910189232287,0.7599672331654058,0.65952275509807
F3_K052,3,52,-3.8032766681847088,0.4716653355769556,-4.712673812754587,-0.1059932429716574,3.8032766681847088,0.4716653355769556,4.712673812754587,0.1059932429716574,0.6721040501860835,0.8602518474751719,0.7563728851341155,0.6358570102731615
F3_K053,3,53,-3.934062299878752,0.4555511816397848,-4.746599964992181,-0.1109576307811091,3.934062299878752,0.4555511816397848,4.746599964992181,0.1109576307811091,0.6952161086652967,0.8308618761345946,0.7618179514953813,0.6656385388107738
F3_K054,3,54,-4.525122494854106,0.4245876781209722,-5.376733158136646,-0.1354867976957,4.525122494854106,0.4245876781209722,5.376733158136646,0.1354867976957,0.7996665564252067,0.7743887603526599,0.8629528231742822,0.8127898316811483
F3_K055,3,55,-3.892969585427712,0.4319434179746692,-5.01325480982535,-0.1243565135110216,3.892969585427712,0.4319434179746692,5.01325480982535,0.1243565135110216,0.6879543230458807,0.7878046048538234,0.8046154168696217,0.7460188845269724
F3_K056,3,56,-3.9534234048543526,0.4511122437793862,-5.120876778208717,-0.1262832941688628,3.9534234048543526,0.4511122437793862,5.120876778208717,0.1262832941688628,0.6986375471262515,0.8227658720248918,0.821888485612387,0.7575777061480324
F3_K057,3,57,-4.049703155409833,0.4454976603060445,-4.763910157305849,-0.1120610247277242,4.049703155409833,0.4454976603060445,4.763910157305849,0.1120610247277242,0.7156518261137778,0.8125256541385432,0.7645961959957922,0.6722578360072544
F3_K058,3,58,-4.139638432185974,0.4277815213022916,-5.199273264248666,-0.1284040931472676,4.139638432185974,0.4277815213022916,5.199273264248666,0.1284040931472676,0.7315449280491417,0.7802138852665252,0.8344709342787744,0.7703004501644548
F3_K059,3,59,-4.131984312994375,0.4423898240366529,-5.180444113891901,-0.1304650260938248,4.131984312994375,0.4423898240366529,5.180444113891901,0.1304650260938248,0.7301923142484381,0.806857393847326,0.83144890064228,0.7826640558531847
F3_K060,3,60,-4.235677572767806,0.4664800254245622,-5.085067026826737,-0.123017494594198,4.235677572767806,0.4664800254245622,5.085067026826737,0.123017494594198,0.748516687138193,0.850794564308768,0.8161411060896587,0.737986065252084
F3_K061,3,61,-3.7342516503918888,0.4543179711409302,-4.884412868935986,-0.1159974166604028,3.7342516503918888,0.4543179711409302,4.884412868935986,0.1159974166604028,0.6599061487263237,0.8286126720274755,0.7839365932487257,0.6958723828915846
F3_K062,3,62,-3.5392343108638973,0.4477815992809176,-4.956693543067592,-0.1181144982643408,3.5392343108638973,0.4477815992809176,4.956693543067592,0.1181144982643408,0.6254432486565694,0.8166912405712451,0.7955374687186972,0.708572826254227
F3_K063,3,63,-4.188977221800899,0.4389540885835934,-5.14961545366761,-0.1270014460120162,4.188977221800899,0.4389540885835934,5.14961545366761,0.1270014460120162,0.7402639362161961,0.8005910911364962,0.8265009743471146,0.7618859230787267
F3_K064,3,64,-4.418722360036695,0.4461137029398945,-5.43678673396829,-0.1358288822168093,4.418722360036695,0.4461137029398945,5.43678673396829,0.1358288822168093,0.7808638324084816,0.8136492300596879,0.8725912785860416,0.8148420081666952
F3_K065,3,65,-4.623855595078595,0.4290447437027141,-5.585842416893687,-0.1435932279042388,4.623855595078595,0.4290447437027141,5.585842416893687,0.1435932279042388,0.81711438426887,0.7825178269000698,0.8965143594992143,0.8614205776784932
F3_K066,3,66,-4.021159204594049,0.4503339001057815,-5.172024093527383,-0.128666656694891,4.021159204594049,0.4503339001057815,5.172024093527383,0.128666656694891,0.7106076217012818,0.8213462816232143,0.8300975074949839,0.7718755776699239
F3_K067,3,67,-4.128173297373727,0.446434163976811,-4.987988463495311,-0.1182412105456037,4.128173297373727,0.446434163976811,4.987988463495311,0.1182412105456037,0.729518842592961,0.8142337063361013,0.8005602286622973,0.7093329774683027
F3_K068,3,68,-3.979395751845087,0.4342474643740935,-4.890160418166079,-0.1153800979053978,3.979395751845087,0.4342474643740935,4.890160418166079,0.1153800979053978,0.7032273051502562,0.7920068644270202,0.7848590611653149,0.6921690670297613
F3_K069,3,69,-4.4276664738229154,0.4399215652878209,-5.512179686365568,-0.1436435676664829,4.4276664738229154,0.4399215652878209,5.512179686365568,0.1436435676664829,0.7824444103220818,0.8023556338311226,0.884691667280284,0.8617225675961613
F3_K070,3,70,-4.765764630614606,0.4335936015590301,-5.593089417023354,-0.1447850646963508,4.765764630614606,0.4335936015590301,5.593089417023354,0.1447850646963508,0.8421921384958,0.7908143097654282,0.8976774857019675,0.8685704464637
F3_K071,3,71,-4.399073211772014,0.4121831899462641,-5.521440806134188,-0.1459331873893063,4.399073211772014,0.4121831899462641,5.521440806134188,0.1459331873893063,0.7773914917707697,0.7517647024362062,0.8861780548719747,0.8754580729057427
F3_K072,3,72,-4.926077858749308,0.4322132475153072,-5.87238561384517,-0.1556924909286848,4.926077858749308,0.4322132475153072,5.87238561384517,0.1556924909286848,0.8705222283967187,0.7882967363363147,0.9425038578615175,0.9340044613067171
F3_K073,3,73,-3.7408416489526655,0.4473250721548347,-4.831473621767345,-0.1139905686632983,3.7408416489526655,0.4473250721548347,4.831473621767345,0.1139905686632983,0.6610707142075756,0.81585859870844,0.7754399705863633,0.6838332346238714
F3_K074,3,74,-4.288301778402601,0.4215544865429276,-5.421398665511319,-0.1372427759753747,4.288301778402601,0.4215544865429276,5.421398665511319,0.1372427759753747,0.7578162845197981,0.76885664157703,0.8701215303713572,0.8233240041219061
F3_K075,3,75,-4.629868348883247,0.4423365715656547,-5.6374076796415045,-0.1439806815681031,4.629868348883247,0.4423365715656547,5.6374076796415045,0.1439806815681031,0.8181769407267484,0.8067602687607374,0.9047904609454267,0.8637449251691158
F3_K076,3,76,-4.388310896270346,0.4401047413543811,-5.43777060065955,-0.1371237761730225,4.388310896270346,0.4401047413543811,5.43777060065955,0.1371237761730225,0.7754896065099469,0.8026897214516999,0.8727491868388558,0.8226101203268135
F3_K077,3,77,-4.826469945648883,0.4351977507323237,-5.637465557163452,-0.1448599294338503,4.826469945648883,0.4351977507323237,5.637465557163452,0.1448599294338503,0.852919806152393,0.7937400543259514,0.9047997501493902,0.8690195625283347
F3_K078,3,78,-4.408905080706065,0.4438291520543398,-5.544404584024788,-0.140181813284684,4.408905080706065,0.4438291520543398,5.544404584024788,0.140181813284684,0.7791289512058805,0.8094825275871701,0.8898636863471858,0.8409553872571347
F3_K079,3,79,-3.956826919110322,0.4619034495316364,-5.220617397310337,-0.1256504029488915,3.956826919110322,0.4619034495316364,5.220617397310337,0.1256504029488915,0.6992390063194358,0.8424475276070272,0.837896616629386,0.7537809705479461
F3_K080,3,80,-4.9828040493246,0.4218583299582244,-5.831901905490563,-0.1534364900064931,4.9828040493246,0.4218583299582244,5.831901905490563,0.1534364900064931,0.8805467166902508,0.769410809627206,0.9360063194139745,0.9204706363067413
F3_K081,3,81,-3.992451454927733,0.438440805048696,-4.9308330173481325,-0.1150539493005931,3.992451454927733,0.438440805048696,4.9308330173481325,0.1150539493005931,0.7055344712297783,0.7996549334927847,0.7913869161392733,0.6902124906392141
F3_K082,3,82,-3.993278275808121,0.4313161360036038,-5.375763346966675,-0.1362887309208725,3.993278275808121,0.4313161360036038,5.375763346966675,0.1362887309208725,0.705680584623825,0.786660529947753,0.8627971707990465,0.81760065592523
F3_K083,3,83,-4.755539043785514,0.4318918788198282,-5.71384018091621,-0.149041000382333,4.755539043785514,0.4318918788198282,5.71384018091621,0.149041000382333,0.840385102373276,0.787710604617162,0.9170576947503004,0.8941019470134768
F3_K084,3,84,-4.548766201237931,0.453250040145823,-5.565889653098709,-0.1386823439897508,4.548766201237931,0.453250040145823,5.565889653098709,0.1386823439897508,0.8038448038177541,0.826664914704175,0.8933119885909706,0.8319600207965805
F3_K085,3,85,-4.210558493557717,0.441149157805889,-5.205504165635414,-0.1302266705601961,4.210558493557717,0.441149157805889,5.205504165635414,0.1302266705601961,0.7440777161279393,0.8045945915241297,0.8354709790614465,0.7812341530334763
F3_K086,3,86,-4.562546489788248,0.4515277803303585,-5.664210592006124,-0.1457560431193037,4.562546489788248,0.4515277803303585,5.664210592006124,0.1457560431193037,0.8062800165449476,0.8235237527905626,0.9090922643293903,0.8743953785041667
F3_K087,3,87,-4.4767573207726,0.4451199920305422,-5.583744437661649,-0.1424905477360959,4.4767573207726,0.4451199920305422,5.583744437661649,0.1424905477360959,0.7911196027786158,0.811836839830542,0.896177638845985,0.8548055624629446
F3_K088,3,88,-5.029868087438697,0.4442718312601777,-5.869513229194377,-0.1519585822677745,5.029868087438697,0.4442718312601777,5.869513229194377,0.1519585822677745,0.888863737352777,0.8102899127730988,0.9420428469891641,0.9116046183431957
F3_K089,3,89,-4.33642915313823,0.447290808827544,-5.471280015784017,-0.1353173640556286,4.33642915313823,0.447290808827544,5.471280015784017,0.1353173640556286,0.7663212149539226,0.815796107173915,0.8781273678893358,0.8117733936064656
F3_K090,3,90,-5.252917281143599,0.4246684467268438,-6.021899444017414,-0.1611411258200613,5.252917281143599,0.4246684467268438,6.021899444017414,0.1611411258200613,0.9282803455984658,0.7745360710349979,0.966500470312981,0.9666910042878306
F3_K091,3,91,-4.669351086067127,0.4291324335434208,-5.998890643374377,-0.1562706460948001,4.669351086067127,0.4291324335434208,5.998890643374377,0.1562706460948001,0.8251542158210644,0.7826777609503015,0.9628076127935938,0.9374728334886906
F3_K092,3,92,-5.658761715736881,0.4405170165474797,-6.23062236282963,-0.1666935195479297,5.658761715736881,0.4405170165474797,6.23062236282963,0.1666935195479297,1.0,0.8034416539550657,1.0,1.0
F3_K093,3,93,-4.272417523488025,0.4537061930964027,-5.426274156246163,-0.1340751461350557,4.272417523488025,0.4537061930964027,5.426274156246163,0.1340751461350557,0.7550092649433416,0.827496874123002,0.8709040349834053,0.8043212867462721
F3_K094,3,94,-5.277691639161641,0.433791140353746,-6.068558374870492,-0.1613926956074484,5.277691639161641,0.433791140353746,6.068558374870492,0.1613926956074484,0.9326583984769153,0.7911745930007745,0.9739891172146828,0.9682001798578789
F3_K095,3,95,-4.937859075040737,0.4377470429439741,-5.8313109786859965,-0.1519518070001815,4.937859075040737,0.4377470429439741,5.8313109786859965,0.1519518070001815,0.8726041708574985,0.798389608086657,0.9359114770739714,0.9115639732862589
F3_K096,3,96,-4.582881326381482,0.4599887508419367,-5.680848770434388,-0.1438811075307085,4.582881326381482,0.4599887508419367,5.680848770434388,0.1438811075307085,0.8098735300404326,0.8389553840023724,0.9117626522070963,0.8631475771878349
F3_K097,3,97,-4.70514649813666,0.425867437558261,-5.807516565388838,-0.1510735869981079,4.70514649813666,0.425867437558261,5.807516565388838,0.1510735869981079,0.8314798774883488,0.7767228632370807,0.9320925306009656,0.9062955021156022
F3_K098,3,98,-4.997818334684557,0.4305150255651095,-6.030449512916403,-0.1577370482291528,4.997818334684557,0.4305150255651095,6.030449512916403,0.1577370482291528,0.8831999977637766,0.7851994161393716,0.9678727359392845,0.9462698289467597
F3_K099,3,99,-4.710155869359784,0.4635390250522979,-5.733312323498659,-0.146672154571863,4.710155869359784,0.4635390250522979,5.733312323498659,0.146672154571863,0.8323651190791358,0.8454305894460176,0.9201829271024671,0.8798911617538321
F3_K100,3,100,-5.277109390491534,0.4423908173310408,-5.920519965004809,-0.1540952503329347,5.277109390491534,0.4423908173310408,5.920519965004809,0.1540952503329347,0.932555505176339,0.8068592054778781,0.9502293061966304,0.9244225615419164
F4_K002,4,2,-5.681448906523077,0.3046840780197394,-4.796975369937451,-0.151973852697151,5.681448906523077,0.3046840780197394,4.796975369937451,0.151973852697151,1.0,0.5621416098099706,0.8561485835737092,1.0
F4_K003,4,3,-3.721153893529893,0.3463772418611172,-3.645347812342837,-0.0991826418149181,3.721153893529893,0.3463772418611172,3.645347812342837,0.0991826418149181,0.6549656530849907,0.6390654267425526,0.6506098375509345,0.6526296468417256
F4_K004,4,4,-2.722586994983925,0.4732883691314837,-2.6308562536335565,-0.0272738114435555,2.722586994983925,0.4732883691314837,2.6308562536335565,0.0272738114435555,0.4792064559197258,0.8732162424013213,0.469546679195014,0.17946384170378274
F4_K005,4,5,-3.3280425915938734,0.4371200125704213,-3.4557680087826164,-0.0657867637087865,3.3280425915938734,0.4371200125704213,3.4557680087826164,0.0657867637087865,0.5857735669809205,0.8064856855781342,0.6167742499618364,0.4328821211099018
F4_K006,4,6,-3.0071502773061725,0.5420059157740279,-2.59091212536085,-0.0221003125795589,3.0071502773061725,0.5420059157740279,2.59091212536085,0.0221003125795589,0.5292928488459264,1.0,0.4624175809184035,0.14542180899762902
F4_K007,4,7,-3.1702713562923543,0.4926971290370908,-3.160765204418261,-0.0500165017699972,3.1702713562923543,0.4926971290370908,3.160765204418261,0.0500165017699972,0.5580040247572149,0.9090253716760264,0.5641231076004137,0.3291125472068449
F4_K008,4,8,-4.231476461875294,0.3843447483577473,-4.216863602339686,-0.0967375371993136,4.231476461875294,0.3843447483577473,4.216863602339686,0.0967375371993136,0.744788262905433,0.7091154121609027,0.7526121194809732,0.6365406646108348
F4_K009,4,9,-2.9960290769528743,0.5053045049116377,-2.653560707597043,-0.023366413003481,2.9960290769528743,0.5053045049116377,2.653560707597043,0.023366413003481,0.5273353903637196,0.9322859588903607,0.4735988963949341,0.15375285016985715
F4_K010,4,10,-3.290064836210472,0.514389498502574,-3.455126144475888,-0.0511264206994936,3.290064836210472,0.514389498502574,3.455126144475888,0.0511264206994936,0.5790890475901367,0.9490477567352462,0.6166596921051303,0.33641590176289615
F4_K011,4,11,-2.938011699469508,0.5171883617647993,-3.130789176720693,-0.0378136386101388,2.938011699469508,0.5171883617647993,3.130789176720693,0.0378136386101388,0.5171236682417879,0.9542116547311349,0.5587730835383194,0.24881674011050242
F4_K012,4,12,-3.179197446413474,0.4707755732714266,-3.6213362147083967,-0.0645675176819912,3.179197446413474,0.4707755732714266,3.6213362147083967,0.0645675176819912,0.5595751187277813,0.8685801382797111,0.6463243255941917,0.42485938558562075
F4_K013,4,13,-2.754490871435446,0.5079983835433481,-3.0644239601723178,-0.0426905110493906,2.754490871435446,0.5079983835433481,3.0644239601723178,0.0426905110493906,0.4848219031368769,0.9372561604201048,0.5469284352412833,0.2809069474237979
F4_K014,4,14,-2.555683984416467,0.5344180647040585,-2.578204327028702,-0.0175939861541246,2.555683984416467,0.5344180647040585,2.578204327028702,0.0175939861541246,0.44982961678704775,0.9860004275799585,0.46014953434668415,0.11576982383400766
F4_K015,4,15,-3.0855736825464466,0.5113493933428352,-3.2302010770877,-0.047477722818536,3.0855736825464466,0.5113493933428352,3.2302010770877,0.047477722818536,0.5430962652860942,0.9434387678455267,0.5765157966285251,0.3124071804190436
F4_K016,4,16,-3.3834153436621373,0.5150686409414937,-3.515018448432391,-0.0584628896780079,3.3834153436621373,0.5150686409414937,3.515018448432391,0.0584628896780079,0.5955198047768265,0.9503007733890403,0.6273490759866229,0.3846904493137449
F4_K017,4,17,-3.6674623267380206,0.4774812705761163,-3.955395115607835,-0.0803143003983598,3.6674623267380206,0.4774812705761163,3.955395115607835,0.0803143003983598,0.6455153231295057,0.8809521384913941,0.7059460732119981,0.5284744643435983
F4_K018,4,18,-3.440605481644704,0.4818489361661171,-3.786399184441583,-0.0713039012044721,3.440605481644704,0.4818489361661171,3.786399184441583,0.0713039012044721,0.6055859232834815,0.889010474134767,0.675784228311887,0.46918532325797124
F4_K019,4,19,-3.885344468338662,0.4543900521402348,-4.162775072695728,-0.0883722108778651,3.885344468338662,0.4543900521402348,4.162775072695728,0.0883722108778651,0.6838650724954611,0.8383488794422648,0.742958574388274,0.5814961541704851
F4_K020,4,20,-3.674089344561972,0.4551020833806503,-3.9918397488360498,-0.0798902941498411,3.674089344561972,0.4551020833806503,3.9918397488360498,0.0798902941498411,0.6466817540757284,0.8396625758793205,0.7124505929793377,0.5256844696109937
F4_K021,4,21,-3.53333740141262,0.4513753794514952,-3.9300990962972926,-0.0804318471123721,3.53333740141262,0.4513753794514952,3.9300990962972926,0.0804318471123721,0.6219078019615503,0.8327868134186228,0.7014313218462731,0.529247931041495
F4_K022,4,22,-4.025192562262422,0.4550664167257555,-4.413894366134673,-0.0945975135504183,4.025192562262422,0.4550664167257555,4.413894366134673,0.0945975135504183,0.7084799368064286,0.839596770961225,0.7877775302522451,0.6224591393292466
F4_K023,4,23,-3.800619502871004,0.461063092945129,-4.192110256294309,-0.0876380848561784,3.800619502871004,0.461063092945129,4.192110256294309,0.0876380848561784,0.668952509369111,0.8506606284669309,0.7481942226770262,0.5766655467425768
F4_K024,4,24,-3.748889163636823,0.4711908847327473,-4.253608444611506,-0.0878462060511029,3.748889163636823,0.4711908847327473,4.253608444611506,0.0878462060511029,0.6598473778990757,0.8693463872250341,0.7591702195833442,0.5780350007060768
F4_K025,4,25,-3.2848317375680955,0.4746999071393393,-3.785469093797051,-0.071371904717936,3.2848317375680955,0.4746999071393393,3.785469093797051,0.071371904717936,0.5781679623654913,0.8758205276439276,0.6756182287545613,0.4696327917682249
F4_K026,4,26,-3.350397045114607,0.4815846345861517,-4.011165438838218,-0.0780960988894372,3.350397045114607,0.4815846345861517,4.011165438838218,0.0780960988894372,0.5897082065224409,0.8885228381657241,0.7158997793615802,0.5138785225446958
F4_K027,4,27,-3.8590684398689983,0.4582146757837198,-4.07895172250497,-0.0832280545365672,3.8590684398689983,0.4582146757837198,4.07895172250497,0.0832280545365672,0.6792401909024056,0.8454053036106673,0.7279980551023146,0.5476471975901118
F4_K028,4,28,-4.218161447948461,0.4553671165338948,-4.579108950530794,-0.1030858209902098,4.218161447948461,0.4553671165338948,4.579108950530794,0.1030858209902098,0.7424446681383401,0.8401515615998287,0.8172644926625404,0.6783128752788559
F4_K029,4,29,-3.7719844342356943,0.4357861940612204,-4.374560570507637,-0.0947524463251025,3.7719844342356943,0.4357861940612204,4.374560570507637,0.0947524463251025,0.6639124097208624,0.8040247926793986,0.7807573621638891,0.6234786092705196
F4_K030,4,30,-3.9336693545387647,0.4381965821321269,-4.538996537669165,-0.1062508896416716,3.9336693545387647,0.4381965821321269,4.538996537669165,0.1062508896416716,0.6923708052751081,0.8084719546028332,0.810105359499083,0.6991392779480641
F4_K031,4,31,-4.571706036280429,0.4115959554161633,-5.130120706800701,-0.1310603215892068,4.571706036280429,0.4115959554161633,5.130120706800701,0.1310603215892068,0.8046725600280394,0.7593938431988723,0.9156072812495691,0.8623873071796103
F4_K032,4,32,-3.8292510953299703,0.4570899641962171,-4.304238620430882,-0.0910248693779199,3.8292510953299703,0.4570899641962171,4.304238620430882,0.0910248693779199,0.6739919971705578,0.8433302126296094,0.7682065289180765,0.5989508574169766
F4_K033,4,33,-3.525578038418846,0.4618554599165737,-4.0435250911671226,-0.0844148389799387,3.525578038418846,0.4618554599165737,4.0435250911671226,0.0844148389799387,0.6205420653120726,0.8521225441921737,0.7216752250059238,0.5554563333217465
F4_K034,4,34,-3.448988261402616,0.4580690267110657,-4.424329285960359,-0.0983243929502905,3.448988261402616,0.4580690267110657,4.424329285960359,0.0983243929502905,0.6070613884149707,0.8451365813173947,0.789639920850382,0.646982301266182
F4_K035,4,35,-3.643627240716546,0.4488574369776376,-4.52658202769121,-0.1030216749432875,3.643627240716546,0.4488574369776376,4.52658202769121,0.1030216749432875,0.6413200753302852,0.8281412138032352,0.807889658080227,0.6778907892042854
F4_K036,4,36,-3.4499405695632657,0.476612207018918,-4.2961150084362565,-0.0915501135214911,3.4499405695632657,0.476612207018918,4.2961150084362565,0.0915501135214911,0.6072290055450933,0.8793487176948568,0.7667566530345588,0.6024070055256773
F4_K037,4,37,-3.909596431874022,0.4545966604299744,-4.49072669650904,-0.1007282069856794,3.909596431874022,0.4545966604299744,4.49072669650904,0.1007282069856794,0.6881336955059603,0.8387300713881949,0.8014903150280276,0.662799588205529
F4_K038,4,38,-3.712275314265027,0.4535617211050552,-4.542982646727944,-0.1008991357750462,3.712275314265027,0.4535617211050552,4.542982646727944,0.1008991357750462,0.6534029215686212,0.8368206100801182,0.8108167872971141,0.6639243131916581
F4_K039,4,39,-3.857918351061983,0.4425531902146201,-4.633390960179325,-0.1075543319245203,3.857918351061983,0.4425531902146201,4.633390960179325,0.1075543319245203,0.6790377621160278,0.8165098891635134,0.8269525694380377,0.7077160315126799
F4_K040,4,40,-3.51727610278052,0.4426630470170946,-4.360931808076556,-0.0963298317512495,3.51727610278052,0.4426630470170946,4.360931808076556,0.0963298317512495,0.6190808296704399,0.816712574778702,0.7783249449110599,0.6338579304376308
F4_K041,4,41,-4.004045463755495,0.457808223238981,-4.685772258738141,-0.1083000455771446,4.004045463755495,0.457808223238981,4.685772258738141,0.1083000455771446,0.7047578055587732,0.8446553993514889,0.8363014134717037,0.7126228864708835
F4_K042,4,42,-4.296060733708435,0.4521569890597047,-4.916810286406005,-0.117453164706269,4.296060733708435,0.4521569890597047,4.916810286406005,0.117453164706269,0.7561558335543549,0.8342288818268492,0.8775363302442875,0.7728511360459236
F4_K043,4,43,-4.361427655344948,0.4404650699654316,-4.930771613415469,-0.1177538834071987,4.361427655344948,0.4404650699654316,4.930771613415469,0.1177538834071987,0.7676611595217261,0.8126573108273406,0.8800281025429052,0.7748298889405347
F4_K044,4,44,-4.360096150965517,0.4040201930277263,-5.045695410358757,-0.1265282304437521,4.360096150965517,0.4040201930277263,5.045695410358757,0.1265282304437521,0.767426799519315,0.7454165743758591,0.9005393285518042,0.832565788115498
F4_K045,4,45,-3.439124695963041,0.4497097241788409,-4.403524763996796,-0.0972868315765363,3.439124695963041,0.4497097241788409,4.403524763996796,0.0972868315765363,0.605325288064187,0.829713682251271,0.785926797342878,0.640155065163786
F4_K046,4,46,-4.509477493441522,0.4183847215167348,-5.397539434559549,-0.1397945830390667,4.509477493441522,0.4183847215167348,5.397539434559549,0.1397945830390667,0.7937196246302642,0.7719191051987834,0.9633353072108128,0.9198594400159428
F4_K047,4,47,-3.75730644513251,0.4232046470492696,-4.79890212875098,-0.1116348580478673,3.75730644513251,0.4232046470492696,4.79890212875098,0.1116348580478673,0.661328915731093,0.7808118596729695,0.8564924652286846,0.7345662169289736
F4_K048,4,48,-3.8611682355084938,0.4513668929949865,-4.809288584727646,-0.1119433540146004,3.8611682355084938,0.4513668929949865,4.809288584727646,0.1119433540146004,0.6796097789553907,0.8327711559206847,0.858346206156458,0.736596144849192
F4_K049,4,49,-3.210593277767716,0.4553071539745352,-4.187228281221548,-0.0898557520130714,3.210593277767716,0.4553071539745352,4.187228281221548,0.0898557520130714,0.5651011441960726,0.8400409307789936,0.7473229036225695,0.5912579724627584
F4_K050,4,50,-4.189386171284013,0.4588160264115145,-4.794344103093544,-0.1099774505858719,4.189386171284013,0.4588160264115145,4.794344103093544,0.1099774505858719,0.7373798902730652,0.8465147945042046,0.8556789636136957,0.7236603444214296
F4_K051,4,51,-3.759422582015012,0.4504293104296977,-4.69275873968526,-0.1079387373772898,3.759422582015012,0.4504293104296977,4.69275873968526,0.1079387373772898,0.6617013800297813,0.8310413176698422,0.8375483378992349,0.7102454498695044
F4_K052,4,52,-4.173014870606504,0.4343316946819401,-4.896132645630459,-0.115546898581398,4.173014870606504,0.4343316946819401,4.896132645630459,0.115546898581398,0.7344983540757208,0.8013412437790086,0.8738458520791139,0.7603077538058894
F4_K053,4,53,-3.80179408613698,0.4483276614564189,-4.789550098433438,-0.1091288208339241,3.80179408613698,0.4483276614564189,4.789550098433438,0.1091288208339241,0.6691592494604682,0.8271637788605518,0.8548233452327638,0.7180762933699706
F4_K054,4,54,-4.149917898741868,0.4443464578167267,-4.951687395823451,-0.1156497652640243,4.149917898741868,0.4443464578167267,4.951687395823451,0.1156497652640243,0.7304330228116981,0.8198184648633666,0.8837610834531582,0.7609846247333595
F4_K055,4,55,-4.111777228305604,0.4336789602455919,-4.7982770386079086,-0.111441468276965,4.111777228305604,0.4336789602455919,4.7982770386079086,0.111441468276965,0.7237198285079575,0.8001369498453971,0.8563809011702259,0.733293696903521
F4_K056,4,56,-3.555950771624709,0.4706385843120629,-4.799394178228906,-0.1125129235098868,3.555950771624709,0.4706385843120629,4.799394178228906,0.1125129235098868,0.6258880138026047,0.8683273938808459,0.8565802846213407,0.7403439572865158
F4_K057,4,57,-4.515226933057884,0.4371144842189777,-5.207189283502503,-0.1247382244247031,4.515226933057884,0.4371144842189777,5.207189283502503,0.1247382244247031,0.7947315917729698,0.8064754857790494,0.9293622305025501,0.8207874065894595
F4_K058,4,58,-4.425470791071937,0.4253820332012634,-5.130323764358868,-0.1264356921269333,4.425470791071937,0.4253820332012634,5.130323764358868,0.1264356921269333,0.7789334840256846,0.784829133449187,0.9156435223030251,0.8319568786539262
