ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F1_K068,1,68,0.8333333333333334,0.8333333333333333,0.8619841269841271,0.8333333333333333,0.830935730935731,0.8183586051952457
F1_K069,1,69,0.8333333333333334,0.8333333333333334,0.8416666666666668,0.8333333333333334,0.8213852813852813,0.8181039424832462
F1_K070,1,70,0.7833333333333333,0.7833333333333333,0.7970238095238096,0.7833333333333333,0.7737595737595737,0.7627989486541283
F1_K071,1,71,0.8333333333333334,0.8333333333333334,0.8666666666666666,0.8333333333333334,0.8252380952380951,0.8188686448865145
F1_K072,1,72,0.6333333333333333,0.6333333333333333,0.6581385281385281,0.6333333333333333,0.6074812768930415,0.6008078787457772
F1_K073,1,73,0.65,0.6500000000000001,0.6583333333333333,0.6500000000000001,0.62007326007326,0.6166554831631255
F1_K074,1,74,0.7166666666666667,0.7166666666666667,0.7257142857142858,0.7166666666666667,0.6986280386280386,0.6896698485759283
F1_K075,1,75,0.8,0.7999999999999999,0.819047619047619,0.7999999999999999,0.7822211122211122,0.7826237921249264
F1_K076,1,76,0.7666666666666667,0.7666666666666667,0.7998809523809524,0.7666666666666667,0.764905094905095,0.7444260408059222
F1_K077,1,77,0.8666666666666667,0.8666666666666666,0.8821428571428571,0.8666666666666666,0.8593040293040293,0.8544932592822077
F1_K078,1,78,0.8,0.8,0.8178571428571427,0.8,0.7852747252747252,0.7814038010603266
F1_K079,1,79,0.7666666666666667,0.7666666666666666,0.7940476190476191,0.7666666666666666,0.7518315018315018,0.7455890254874901
F1_K080,1,80,0.7333333333333333,0.7333333333333333,0.7542857142857142,0.7333333333333333,0.7345920745920747,0.7056666188240353
F1_K081,1,81,0.7833333333333333,0.7833333333333333,0.7804761904761903,0.7833333333333333,0.7666705516705516,0.7632746574304291
F1_K082,1,82,0.7833333333333333,0.7833333333333333,0.7964502164502164,0.7833333333333333,0.7644693541752365,0.7656666239879274
F1_K083,1,83,0.6666666666666666,0.6666666666666666,0.6440476190476191,0.6666666666666666,0.6338300588300588,0.634743856212992
F1_K084,1,84,0.7,0.7,0.7366300366300367,0.7,0.6921866437655912,0.6744127788944029
F1_K085,1,85,0.7666666666666667,0.7666666666666667,0.7178571428571429,0.7666666666666667,0.7253046953046953,0.7484025789772786
F1_K086,1,86,0.6833333333333333,0.6833333333333333,0.6927777777777778,0.6833333333333333,0.6677489177489178,0.6521864934374386
F1_K087,1,87,0.7833333333333333,0.7833333333333333,0.8028571428571428,0.7833333333333333,0.7732905982905983,0.7635128458142674
F1_K088,1,88,0.6833333333333333,0.6833333333333333,0.6819047619047619,0.6833333333333333,0.6723143523143522,0.650157914671245
F1_K089,1,89,0.6166666666666667,0.6166666666666666,0.6179761904761906,0.6166666666666666,0.6001939726939727,0.5780122648165898
F1_K090,1,90,0.65,0.65,0.6653205128205127,0.65,0.6342834358623832,0.6184070724094836
F1_K091,1,91,0.7666666666666667,0.7666666666666667,0.7691666666666668,0.7666666666666667,0.7564790764790765,0.7434995612424509
F1_K092,1,92,0.8,0.7999999999999999,0.85,0.7999999999999999,0.8017748917748918,0.7845877194088856
F1_K093,1,93,0.65,0.65,0.6433333333333333,0.65,0.6327994227994228,0.6135779568624347
F1_K094,1,94,0.7333333333333333,0.7333333333333334,0.7273809523809522,0.7333333333333334,0.7041330891330893,0.7094196040027557
F1_K095,1,95,0.6833333333333333,0.6833333333333333,0.7124999999999999,0.6833333333333333,0.6793095793095794,0.6511698342169389
F1_K096,1,96,0.7333333333333333,0.7333333333333333,0.7605952380952381,0.7333333333333333,0.7282939282939284,0.7072047387656262
F1_K097,1,97,0.6833333333333333,0.6833333333333332,0.7084126984126984,0.6833333333333332,0.6708663558663559,0.6532079294484967
F1_K098,1,98,0.7166666666666667,0.7166666666666667,0.7443253968253969,0.7166666666666667,0.714948384948385,0.6881651907323657
F1_K099,1,99,0.5666666666666667,0.5666666666666667,0.6419047619047619,0.5666666666666667,0.5662742812742814,0.5247090311353194
F1_K100,1,100,0.7166666666666667,0.7166666666666667,0.718095238095238,0.7166666666666667,0.7013036963036964,0.688808837193314
F2_K002,2,2,0.3,0.3,0.35787878787878785,0.3,0.29368458339046577,0.22558941739747074
F2_K003,2,3,0.2833333333333333,0.2833333333333333,0.27985930735930736,0.2833333333333333,0.26137847446670975,0.20745118399329296
F2_K004,2,4,0.45,0.4499999999999999,0.5063636363636362,0.4499999999999999,0.4328272217978101,0.39428017042691627
F2_K005,2,5,0.5333333333333333,0.5333333333333333,0.65004884004884,0.5333333333333333,0.5207667770825665,0.4962518897386858
F2_K006,2,6,0.5333333333333333,0.5333333333333333,0.5445238095238095,0.5333333333333333,0.5254179154179155,0.48600253354643835
F2_K007,2,7,0.6,0.6000000000000001,0.6715584415584416,0.6000000000000001,0.5959118332647744,0.5623660146842564
F2_K008,2,8,0.6,0.6,0.5460317460317461,0.6,0.5585561660561661,0.562543950463012
