ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K057,2,57,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
F2_K058,2,58,0.9166666666666666,0.9166666666666667,0.9282142857142857,0.9166666666666667,0.9182817182817182,0.9085297422920523
F2_K059,2,59,0.9666666666666667,0.9666666666666668,0.9714285714285715,0.9666666666666668,0.9664335664335664,0.9635579355022502
F2_K060,2,60,0.9333333333333333,0.9333333333333333,0.9464285714285715,0.9333333333333333,0.9321478521478521,0.9276453813083728
F2_K061,2,61,0.9166666666666666,0.9166666666666666,0.9321428571428572,0.9166666666666666,0.9093040293040293,0.9102210805397429
F2_K062,2,62,0.9,0.9,0.9011904761904763,0.9,0.8957808857808857,0.8899883189799697
F2_K063,2,63,0.95,0.95,0.9607142857142857,0.95,0.948931068931069,0.9459053029269173
F2_K064,2,64,0.9166666666666666,0.9166666666666667,0.9321428571428572,0.9166666666666667,0.9125208125208124,0.9096562520146473
F2_K065,2,65,0.95,0.95,0.9571428571428571,0.95,0.947832167832168,0.9456125889162177
F2_K066,2,66,0.95,0.95,0.949047619047619,0.95,0.9483682983682982,0.944736074664285
F2_K067,2,67,0.95,0.95,0.9607142857142857,0.95,0.9446886446886447,0.9464915473605914
F2_K068,2,68,0.9333333333333333,0.9333333333333333,0.9297619047619048,0.9333333333333333,0.927948717948718,0.9267844573351464
F2_K069,2,69,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
F2_K070,2,70,0.9333333333333333,0.9333333333333333,0.9464285714285715,0.9333333333333333,0.9203296703296704,0.9290856016776944
F2_K071,2,71,0.9333333333333333,0.9333333333333333,0.95,0.9333333333333333,0.9342424242424243,0.9279328895692072
F2_K072,2,72,0.9166666666666666,0.9166666666666666,0.9457142857142857,0.9166666666666666,0.895879120879121,0.9133465562221753
F2_K073,2,73,0.9,0.9,0.9178571428571429,0.9,0.8925208125208124,0.8919221776105867
F2_K074,2,74,0.9333333333333333,0.9333333333333333,0.9404761904761905,0.9333333333333333,0.9311655011655011,0.927071165604135
F2_K075,2,75,0.8666666666666667,0.8666666666666668,0.8704761904761906,0.8666666666666668,0.8648018648018649,0.8526417007483347
F2_K076,2,76,0.9166666666666666,0.9166666666666667,0.9321428571428572,0.9166666666666667,0.9035464535464536,0.9107869625220023
F2_K077,2,77,0.8833333333333333,0.8833333333333334,0.8871428571428573,0.8833333333333334,0.8828671328671328,0.8709081340116492
F2_K078,2,78,0.95,0.95,0.9607142857142857,0.95,0.9446886446886447,0.9464915473605914
F2_K079,2,79,0.95,0.9500000000000002,0.9571428571428571,0.9500000000000002,0.9496503496503494,0.9453201464818493
F2_K080,2,80,0.9,0.9,0.9314285714285715,0.9,0.8790959040959041,0.8949867326192358
F2_K081,2,81,0.9166666666666666,0.9166666666666667,0.9412698412698413,0.9166666666666667,0.9207925407925408,0.9096562520146473
F2_K082,2,82,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
F2_K083,2,83,0.9333333333333333,0.9333333333333333,0.944047619047619,0.9333333333333333,0.928021978021978,0.9279328895692072
F2_K084,2,84,0.8666666666666667,0.8666666666666666,0.8971428571428571,0.8666666666666666,0.8455294705294707,0.857695618760101
F2_K085,2,85,0.9,0.9,0.919047619047619,0.9,0.8965501165501164,0.8916451401205645
F2_K086,2,86,0.9333333333333333,0.9333333333333333,0.9464285714285715,0.9333333333333333,0.9279054279054278,0.9282206653210687
F2_K087,2,87,0.9,0.9,0.9273809523809524,0.9,0.8775024975024976,0.8944271909999159
F2_K088,2,88,0.9166666666666666,0.9166666666666666,0.9285714285714286,0.9166666666666666,0.9124475524475526,0.9093742317778231
F2_K089,2,89,0.8833333333333333,0.8833333333333334,0.8845238095238095,0.8833333333333334,0.8735153735153736,0.8727981864402542
F2_K090,2,90,0.9,0.9,0.9166666666666667,0.9,0.8956709956709956,0.891368360619834
F2_K091,2,91,0.9166666666666666,0.9166666666666666,0.9321428571428572,0.9166666666666666,0.9093040293040293,0.9102210805397429
F2_K092,2,92,0.9,0.9,0.919047619047619,0.9,0.8937362637362638,0.8919221776105867
F2_K093,2,93,0.9666666666666667,0.9666666666666666,0.9714285714285715,0.9666666666666666,0.9646153846153848,0.9638558356285521
F2_K094,2,94,0.9666666666666667,0.9666666666666668,0.9714285714285715,0.9666666666666668,0.9664335664335664,0.9635579355022502
F2_K095,2,95,0.9166666666666666,0.9166666666666667,0.9416666666666667,0.9166666666666667,0.9066233766233767,0.9116377679037144
F2_K096,2,96,0.8833333333333333,0.8833333333333334,0.8207142857142857,0.8833333333333334,0.843931068931069,0.8782669002626332
F2_K097,2,97,0.9333333333333333,0.9333333333333332,0.9464285714285715,0.9333333333333332,0.9303296703296704,0.9279328895692072
F2_K098,2,98,0.8833333333333333,0.8833333333333334,0.8964285714285716,0.8833333333333334,0.8810789210789209,0.8725274254018046
F2_K099,2,99,0.9333333333333333,0.9333333333333333,0.9321428571428572,0.9333333333333333,0.9292307692307693,0.9267844573351464
F2_K100,2,100,0.9833333333333333,0.9833333333333334,0.9857142857142858,0.9833333333333334,0.9832167832167832,0.9817845481805314
F3_K002,3,2,0.31666666666666665,0.31666666666666665,0.4321428571428571,0.31666666666666665,0.2644179894179894,0.26169075029200883
